"","ID","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Number","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"5492","A-3428157",2,2020-11-20 16:51:00,2020-11-20 18:08:58,34.293748,-118.470693,34.287098,-118.463203,0.628,"SB JNO. 3 VEH TC BLKNG THE #4 LN -- RP COULD NOT ADVS VEH DESC[Shared]",NA,"Golden State Fwy S","R","Granada Hills","Los Angeles","CA","91344","US","US/Pacific","KVNY",2020-11-20 16:51:00,75,75,25,29.18,10,"NNE",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"5493","A-3946041",2,2018-12-13 10:07:35,2018-12-13 10:37:04,44.95158,-93.01514,44.95152,-93.02843,0.65,"Between Ruth St/Exit 246 and White Bear Ave/Exit 245 - Accident.",NA,"I-94 W","R","Saint Paul","Ramsey","MN","55119","US","US/Central","KSTP",2018-12-13 09:53:00,25,NA,85,30.07,2.5,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5494","A-4166781",2,2019-04-07 14:23:45,2019-04-07 18:23:45,43.647863,-123.851175,43.646715,-123.847564,0.197,"At Weatherly Creek Rd - Accident.",37828,"State Highway 38","L","Reedsport","Douglas","OR","97467","US","US/Pacific","KOTH",2019-04-07 13:56:00,56,56,97,30.05,4,"SSW",16,0.12,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5495","A-2897034",2,2017-03-29 17:56:01,2017-03-29 23:56:01,32.77923,-117.06947,32.77292,-117.04349,1.571,"Between College Ave and Lake Murray Blvd/Parkway Dr - Accident.",NA,"I-8 E","R","San Diego","San Diego","CA","92182","US","US/Pacific","KMYF",2017-03-29 17:53:00,73,NA,29,30,10,"NNW",11.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5496","A-3427712",2,2020-10-29 23:08:30,2020-10-30 01:13:29,39.354003,-76.745799,39.367223,-76.747959,0.921,"I-695 INNER LOOP AT EXIT 19 I 795 NORTHWEST EXPRESSWAY (NB)",NA,"I-695 N","R","Gwynn Oak","Baltimore County","MD","21207","US","US/Eastern","KDMH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5497","A-3068039",2,2020-11-29 17:24:00,2020-11-29 20:03:00,33.792668,-117.87917,33.795778,-117.87641,0.267,"ADDL CALLER RPT 3 VEH TC WW/ XRAY IN LNS",NA,"CA-57 N","R","Orange","Orange","CA","92868","US","US/Pacific","KSNA",2020-11-29 17:53:00,61,61,67,30.02,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"5498","A-2782183",2,2016-09-26 19:22:31,2016-09-27 01:22:31,30.19504,-81.73928,30.19782,-81.7393,0.192,"At SR-21/Blanding Blvd/Exit 12 - Accident.",8411,"Blanding Blvd","L","Jacksonville","Duval","FL","32244-5707","US","US/Eastern","KNIP",2016-09-26 18:53:00,84.9,NA,65,29.94,10,"NNE",12.7,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"5499","A-3238661",2,2020-09-29 00:27:00,2020-09-29 02:25:15,38.641287,-121.424921,38.637297,-121.404101,1.157,"Incident on I-80 EB near MARYSVILLE BLVD Drive with caution.",NA,"I-80 E","R","Sacramento","Sacramento","CA","95838","US","US/Pacific","KMCC",2020-09-29 02:49:00,66,66,40,29.81,10,"CALM",0,NA,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5500","A-3108369",2,2020-11-24 15:13:30,2020-11-25 00:30:00,33.912917,-118.140832,33.913744,-118.113263,1.582,"Slow traffic on I-105 E - Glenn Anderson Fwy E from Paramount Blvd (I-105) to I-605 (I-105) due to accident.",NA,"Glenn Anderson Fwy E","R","Downey","Los Angeles","CA","90242","US","US/Pacific","KLGB",2020-11-24 14:53:00,64,64,63,29.96,10,"VAR",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5501","A-2817588",2,2016-10-07 09:27:46,2016-10-07 15:27:46,40.400157,-111.848101,40.407709,-111.859299,0.787,"At US-89/1200/Exit 282 - Accident.",NA,"I-15 N","R","Lehi","Utah","UT","84043","US","US/Mountain","KPVU",2016-10-07 09:56:00,48,NA,46,30.33,10,"South",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5502","A-3974586",2,2018-10-01 06:43:43,2018-10-01 07:13:10,37.55926,-77.418577,37.557522,-77.422828,0.262,"At I-95/Exit 190 - Accident. Left lane blocked.",NA,"I-64 W","R","Richmond","Richmond City","VA","23223","US","US/Eastern","KRIC",2018-10-01 06:54:00,60.1,NA,93,30.34,7,"South",3.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"5503","A-3497127",2,2020-05-16 13:08:25,2020-05-16 13:43:23,45.54581,-122.47721,45.54581,-122.47721,0,"At US-30-BYP/NE Sandy Blvd - Accident.",3045,"NE 181st Ave","L","Portland","Multnomah","OR","97230-6909","US","US/Pacific","KTTD",2020-05-16 12:53:00,63,63,58,29.73,10,"E",9,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"5504","A-2788631",4,2016-10-18 17:05:15,2016-10-18 23:05:15,39.185744,-84.779894,39.14593,-84.81998,3.49,"Closed between Kilby Rd/Exit 21 and US-50/Exit 16 - Road closed due to accident.",NA,"I-275 S","R","Harrison","Hamilton","OH","45030","US","US/Eastern","KCVG",2016-10-18 16:52:00,80.1,NA,60,29.81,10,"SW",15,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5505","A-2870539",2,2017-02-14 10:49:50,2017-02-14 16:49:50,29.72583,-95.37557,29.723826,-95.376734,0.155,"At Southmore St - Accident.",NA,"S Freeway S","R","Houston","Harris","TX","77004","US","US/Central","KMCJ",2017-02-14 10:55:00,57.2,NA,94,29.81,10,"North",11.5,0.07,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5506","A-3714068",2,2020-02-05 10:56:30,2020-02-05 11:52:02,37.75032,-122.39218,37.75032,-122.39218,0,"At Army St - Accident.",NA,"I-280 S","R","San Francisco","San Francisco","CA","94107","US","US/Pacific","KOAK",2020-02-05 10:53:00,52,52,49,30.3,10,"S",5,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"5507","A-4145535",2,2017-09-18 18:26:26,2017-09-19 00:26:26,41.847514,-72.66494,41.83488,-72.66543,0.873,"At CT-178/Park Ave/Exit 36 - Accident. Left lane blocked.",NA,"I-91 S","R","Windsor","Hartford","CT","06095","US","US/Eastern","KBDL",2017-09-18 18:51:00,73,NA,76,30.12,10,"East",4.6,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5508","A-3906224",2,2019-02-08 16:05:00,2019-02-08 17:04:00,40.39152,-111.83502,40.391734,-111.835156,0.016,"At US-89/1200/Exit 282 - Accident.",NA,"I-15 N","R","Lehi","Utah","UT","84043","US","US/Mountain","KPVU",2019-02-08 15:56:00,32,26.4,56,30.09,10,"NNW",5.8,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5509","A-2758958",2,2016-12-29 19:02:04,2016-12-30 01:02:04,42.55488,-71.1386,42.55822,-71.14047,0.25,"At Concord St/Exit 39 - Accident.",NA,"I-93 N","R","Wilmington","Middlesex","MA","01887","US","US/Eastern","KBED",2016-12-29 19:03:00,37,26.7,89,29.46,3,"WNW",19.6,0.03,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5510","A-3082810",2,2020-11-21 12:38:00,2020-11-22 02:31:10,25.600802,-80.35326,25.596099,-80.355456,0.353,"Stationary traffic on US-1 S - FL-5 from Richmond Dr/168th St (US-1) to Marlin Rd/107th Ave (US-1) due to accident.",18190,"S Dixie Hwy","R","Miami","Miami-Dade","FL","33157-5525","US","US/Eastern","KTMB",2020-11-21 12:53:00,80,80,74,30.09,10,"E",15,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5511","A-3209968",2,2020-11-07 11:57:00,2020-11-07 14:57:07,34.025419,-117.115684,34.027579,-117.122544,0.42,"C75-103 FOR CT NEG IMMED HAZZARD - POLE BENT DOWNWARD",NA,"I-10 W","R","Redlands","San Bernardino","CA","92373","US","US/Pacific","KSBD",2020-11-07 11:46:00,48,46,82,28.56,3,"E",6,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5512","A-3044846",2,2020-12-10 21:31:49,2020-12-11 00:13:53,25.71833,-80.303329,25.718316,-80.303718,0.024,"Incident on SW 56TH ST near HOUSE 6757 Drive with caution.",6748,"Miller Dr","L","Miami","Miami-Dade","FL","33155-5722","US","US/Eastern","KMIA",2020-12-10 21:53:00,67,67,51,30.16,10,"VAR",3,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5513","A-4074993",2,2018-01-31 13:34:19,2018-01-31 19:34:19,40.75072,-73.75083,40.74847,-73.75941,0.475,"At Springfield Blvd/Exit 29 - Accident.",NA,"Long Island Expy W","R","Oakland Gardens","Queens","NY","11364","US","US/Eastern","KLGA",2018-01-31 13:51:00,30.9,23.5,33,30.17,10,"SSW",8.1,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5514","A-3179961",2,2020-10-23 14:21:45,2020-10-23 16:06:45,45.190662,-123.205415,45.198722,-123.182395,1.252,"Incident on OR-18 EB near MP 45 Drive with caution.",NA,"Salmon River Hwy","R","McMinnville","Yamhill","OR","97128","US","US/Pacific","KMMV",2020-10-23 14:14:00,54,54,59,29.82,10,"SSW",9,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5515","A-4139221",3,2017-08-31 19:20:15,2017-09-01 01:20:15,42.936702,-85.679879,42.92562,-85.68216,0.774,"At Burton St/Exit 82 - Accident. Roadway reduced to 1 lane.",NA,"US-131 S","R","Grand Rapids","Kent","MI","49507","US","US/Eastern","KGRR",2017-08-31 18:53:00,70,NA,44,30.15,10,"ENE",10.4,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5516","A-4191163",3,2019-05-29 13:31:32,2019-05-29 14:00:08,35.35128,-94.29666,35.35128,-94.29666,0,"At S Ar 59 Hwy - Accident. Blocked ahead.",NA,"S 28th St","R","Van Buren","Crawford","AR","72956","US","US/Central","KFSM",2019-05-29 13:53:00,79,79,79,29.27,4,"W",12,0.18,"Thunder",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5517","A-3322919",2,2020-10-22 21:47:30,2020-10-23 03:21:30,37.033959,-76.345471,37.013608,-76.324787,1.811,"Stationary traffic on I-64 from Rip Rap Rd/Exit 265 (I-64) to Mallory St/Exit 268 (I-64) due to accident.",NA,"I-64 E","R","Hampton","Hampton","VA","23669","US","US/Eastern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5518","A-2773795",4,2016-11-13 15:50:31,2016-11-13 21:50:31,42.1923,-86.1663,42.19646,-86.0522,5.848,"Closed between 64th St/Exit 46 and 52nd St/Exit 52 - Road closed due to accident.",NA,"I-94 E","R","Hartford","Van Buren","MI","49057","US","US/Eastern","KLWA",2016-11-13 15:55:00,58.3,NA,21,30.03,10,"SW",11.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5519","A-3798282",4,2019-10-10 23:06:09,2019-10-10 23:35:15,34.1525,-82.13863,34.15289,-82.1388,0.029,"Closed at US-221/US-178-byp/US-221-byp - Road closed due to accident.",2622,"Highway 25 S","L","Greenwood","Greenwood","SC","29646-9082","US","US/Eastern","KGRD",2019-10-10 22:56:00,58,58,93,29.48,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5520","A-3038634",2,2020-12-30 22:06:00,2020-12-31 00:05:52,36.670487,-121.638563,36.684714,-121.648026,1.114,"NB JSO. [Rotation Request Comment] 1039 ADVANCED TOW 831-633-1714 FOR THE HONDA",NA,"El Camino Real N","R","Salinas","Monterey","CA","93901","US","US/Pacific","KSNS",2020-12-30 22:15:00,51,51,89,30.18,7,"NNE",3,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5521","A-3191979",2,2020-09-10 12:45:00,2020-09-10 15:21:28,43.027942,-83.71183,43.02861,-83.711296,0.053,"Incident on SEMINOLE ST near COPEMAN BLVD Drive with caution.",1800,"Begole St","R","Flint","Genesee","MI","48503-5160","US","US/Eastern","KFNT",2020-09-10 12:53:00,59,59,83,29.51,10,"NE",10,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5522","A-4206664",2,2019-06-30 13:40:51,2019-06-30 14:10:36,43.149916,-71.503893,43.139429,-71.495365,0.843,"At Hackett Hill Rd/Exit 11 - Accident.",NA,"I-93 S","R","Bow","Merrimack","NH","03304","US","US/Eastern","KCON",2019-06-30 13:51:00,NA,NA,NA,29.34,NA,NA,NA,0,"Thunder in the Vicinity",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5523","A-4236971",2,2019-08-19 16:15:16,2019-08-19 16:44:54,26.67925,-80.16733,26.67913,-80.16337,0.245,"At Florida's Tpke/R Reagan Tpke/SR-91 - Accident.",NA,"Pike Rd","R","West Palm Beach","Palm Beach","FL","33411","US","US/Eastern","KPBI",2019-08-19 15:53:00,88,88,57,30.02,10,"E",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"5524","A-3292831",2,2020-12-02 14:23:00,2020-12-03 01:25:59,26.5453,-81.852391,26.547156,-81.852514,0.128,"Slow traffic on FL-739 from Ben C Pratt-6 Mile Cypress Pkwy (S Metro Pkwy) to FL-884/Colonial Blvd (Metro Pkwy) due to accident.",13547,"Metro Pkwy","R","Fort Myers","Lee","FL","33966-4706","US","US/Eastern","KFMY",2020-12-02 14:53:00,68,68,35,30.19,10,"ENE",13,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5525","A-3295222",2,2020-12-14 21:12:47,2020-12-14 23:14:38,35.064603,-80.768578,35.064639,-80.768293,0.016,"Incident on MCKEE RD near SIKES PL Drive with caution.",4901,"McKee Rd","R","Charlotte","Mecklenburg","NC","28277","US","US/Eastern","KEQY",2020-12-14 20:53:00,44,40,65,29.38,10,"N",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5526","A-4103144",3,2017-11-01 12:13:16,2017-11-01 18:13:16,27.3047,-80.41403,27.31804,-80.41353,0.922,"At St Lucie West Blvd/Exit 121 - Accident.",NA,"I-95 N","R","Port Saint Lucie","St. Lucie","FL","34986","US","US/Eastern","KFPR",2017-11-01 11:53:00,78.1,NA,50,30.14,10,"Variable",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5527","A-3293862",2,2020-11-07 05:12:46,2020-11-07 06:57:46,43.471838,-123.31605,43.510458,-123.31602,2.668,"Incident on I-5 NB near MP 144 Drive with caution.",NA,"I-5 N","R","Oakland","Douglas","OR","97462","US","US/Pacific","KRBG",2020-11-07 04:53:00,45,45,82,29.28,10,"CALM",0,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5528","A-3676926",2,2020-01-07 07:24:00,2020-01-07 08:06:08,34.08197,-117.71291,34.08191,-117.71568,0.159,"At Indian Hill Blvd/Exit 47 - Accident.",NA,"I-10 W","R","Claremont","Los Angeles","CA","91711","US","US/Pacific","KPOC",2020-01-07 07:47:00,45,42,53,29.1,10,"VAR",5,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5529","A-3749932",2,2019-12-23 04:28:00,2019-12-23 04:59:55,33.968167,-118.167854,33.968167,-118.167854,0,"At I-710/Long Beach Fwy - Accident.",NA,"I-710 S","R","Bell Gardens","Los Angeles","CA","90201","US","US/Pacific","KCQT",2019-12-23 04:52:00,54,54,72,29.63,10,"E",14,0.07,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5530","A-3774960",2,2019-12-12 07:34:00,2019-12-12 08:33:01,33.193992,-117.151324,33.193992,-117.151324,0,"At I-15 - Accident.",521,"Deer Springs Rd","R","San Marcos","San Diego","CA","92069-9757","US","US/Pacific","KCRQ",2019-12-12 07:53:00,54,54,80,29.85,6,"E",3,0,"Haze",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5531","A-3615961",3,2020-04-03 07:57:01,2020-04-03 08:12:01,42.04751,-80.08633,42.04751,-80.08633,0,"At US-19/Peach St/Exit 24 - Accident.",NA,"I-90 E","R","Erie","Erie","PA","16509","US","US/Eastern","KERI",2020-04-03 07:51:00,40,35,73,29.23,10,"NW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5532","A-3790852",2,2019-10-04 16:32:31,2019-10-04 17:01:22,33.78989,-84.49068,33.78321,-84.49574,0.545,"At US-78/US-278/Exit 12 - Accident. Left lane blocked.",NA,"GA-407 S","R","Atlanta","Fulton","GA","30331","US","US/Eastern","KFTY",2019-10-04 16:53:00,96,96,29,29.07,10,"NW",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5533","A-2834063",2,2017-01-10 19:31:38,2017-01-11 01:31:38,37.87612,-122.04604,37.879457,-122.049177,0.287,"At Rudgear Rd - Accident.",NA,"I-680 N","R","Alamo","Contra Costa","CA","94507","US","US/Pacific","KCCR",2017-01-10 19:32:00,59,NA,83,29.7,3,"West",18.4,0.22,"Heavy Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5534","A-2797097",2,2016-08-25 23:10:43,2016-08-26 05:10:43,33.00147,-80.09758,32.99571,-80.09116,0.545,"At College Pk Rd/Exit 203 - Accident.",NA,"I-26 E","R","Ladson","Berkeley","SC","29456","US","US/Eastern","KCHS",2016-08-25 22:56:00,79,NA,77,30.09,10,"ESE",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5535","A-3782700",2,2019-12-18 13:59:55,2019-12-18 17:59:55,42.19404,-120.00497,42.18513,-119.99194,0.908,"At County Road 3-10/County Road 3-14 - Accident.",18716,"Highway 140","R","Adel","Lake","OR","97620","US","US/Pacific","KLKV",2019-12-18 13:53:00,34,25,61,25.16,10,"SSE",13,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5536","A-3292157",2,2020-10-30 14:59:02,2020-10-30 16:38:53,36.168583,-86.814131,36.168491,-86.81459,0.026,"Incident on JEFFERSON ST near I-40 Expect long delays.",NA,"Jefferson St","R","Nashville","Davidson","TN","37208","US","US/Central","KBNA",2020-10-30 14:53:00,56,56,47,29.62,10,"NW",9,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5537","A-3327399",2,2020-12-07 19:22:12,2020-12-07 21:20:25,29.997946,-90.059283,29.997071,-90.059207,0.061,"Incident on ELYSIAN FIELDS AVE near FOY ST Drive with caution.",3900,"Elysian Fields Ave","L","New Orleans","Orleans","LA","70122-3842","US","US/Central","KNEW",2020-12-07 18:53:00,58,58,56,30.14,10,"NNW",15,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5538","A-3143246",2,2020-11-04 15:28:09,2020-11-04 16:43:14,44.517749,-92.392004,44.534609,-92.416144,1.665,"Incident on US-61 near 296TH ST Drive with caution.",32564,"US Highway 61","L","Red Wing","Goodhue","MN","55066","US","US/Central","KRGK",2020-11-04 15:35:00,75,75,18,29.05,10,"SW",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5539","A-2861581",2,2017-02-10 15:57:44,2017-02-10 21:57:44,32.90287,-96.72197,32.8981,-96.71472,0.534,"At Aundelia Rd/Skillman St/Exit 16 - Accident.",NA,"LBJ Fwy E","R","Dallas","Dallas","TX","75243","US","US/Central","KADS",2017-02-10 15:47:00,73.4,NA,53,30.02,13,"South",20.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5540","A-3532405",2,2020-06-05 15:25:00,2020-06-05 19:56:54,36.749992,-119.871117,36.749992,-119.871117,0,"At N Grantland Ave - Accident.",917,"N Blythe Ave","L","Fresno","Fresno","CA","93722-5819","US","US/Pacific","KFAT",2020-06-05 15:53:00,86,86,28,29.32,10,"WNW",12,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"5541","A-3668362",2,2020-04-29 06:44:37,2020-04-29 07:34:35,27.53972,-82.56389,27.53972,-82.56389,0,"At US-41-br/SR-45 - Earlier accident.",NA,"US-41 Byp N","R","Palmetto","Manatee","FL","34221","US","US/Eastern","KSRQ",2020-04-29 06:53:00,65,65,90,30,10,"ESE",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"5542","A-3125536",2,2020-10-19 20:42:00,2020-10-19 22:20:04,41.899014,-83.374025,41.910513,-83.365718,0.902,"Incident on I-75 NB near FRONT ST Left lane blocked.",NA,"Detroit Toledo Expy N","R","Monroe","Monroe","MI","48161","US","US/Eastern","KTTF",2020-10-19 20:35:00,43,40,93,29.52,7,"NNE",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"5543","A-3971978",3,2018-11-26 09:06:37,2018-11-26 09:36:29,32.73156,-96.61261,32.73917,-96.61186,0.528,"At Lake June Rd/Exit 2 - Accident.",NA,"LBJ Fwy N","R","Balch Springs","Dallas","TX","75180","US","US/Central","KHQZ",2018-11-26 08:50:00,35.6,27.1,65,30.37,10,"NW",12.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
